"Search Rank","Search Phrase","Product Link","Long Form Product Link","Product Image","Main Rank","Main Category","Category","Product ID","Title","List Price","Sale Price","Savings","Savings %","Commissions","Rating","Reviews","Reviews Link","Weight","Ships By","Site","Total Offers","Total Offers Link","Main Category Total","Dimensions","FBA Size","Opportunity Score",
"7","billionaire romance arranged marriage","http://www.amazon.com/dp/B0GFSL2F3L/?tag=weightlo0f57d-20","http://www.amazon.com/Arranged-Husband-Billionaire-Inheritance-Arrangement-ebook/dp/B0GFSL2F3L/ref=sr_1_6?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=0oPp5w93%2FdZvu%2Bv9k%2B4HBA%3D%3D&amp;sr=8-6/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81d2OSXizVL._AC_UY218_.jpg","1100","Kindle Store","Books","B0GFSL2F3L","Arranged Husband (Billionaire Inheritance Arrangement Series Book 5)","not-given","not-given","not-given","not-given","not-given","140362935145132283280234.5","21","http://www.amazon.com/product-reviews/B0GFSL2F3L/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","26.10"
"8","billionaire romance arranged marriage","http://www.amazon.com/dp/B0B36FKPS8/?tag=weightlo0f57d-20","http://www.amazon.comjavascript:void(0)/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81zyFvFYZNL._AC_UY218_.jpg","321","Kindle Store","Books","B0B36FKPS8","Sponsored Ad - King of Wrath (Kings of Sin Book 1)","not-given","not-given","not-given","not-given","not-given","1403629351451322832803684.3","1149","http://www.amazon.com/product-reviews/B0B36FKPS8/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","27.74"
"9","billionaire romance arranged marriage","http://www.amazon.com/dp/150856521X/?tag=weightlo0f57d-20","http://www.amazon.com/Billionaires-Arranged-Marriage-CJ-Howard/dp/150856521X/ref=sr_1_8?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&amp;sr=8-8/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/71414JzzILL._AC_UY218_.jpg","1198983","Books","Books","150856521X","The Billionaire's Arranged Marriage","not-given","not-given","not-given","not-given","not-given","140362935145132283281508565213.8","235","http://www.amazon.com/product-reviews/150856521X/?tag=weightlo0f57d-20","0.56 lbs","AMZ","amazon.com","4","http://www.amazon.com/gp/offer-listing/150856521X/ref=olp_tab_all","not-extracted","not-given","not-found","27.92"
"10","billionaire romance arranged marriage","http://www.amazon.com/dp/B0GPSLZ5X7/?tag=weightlo0f57d-20","http://www.amazon.com/One-Night-Rebellion-Billionaire-Arranged-ebook/dp/B0GPSLZ5X7/ref=sr_1_9?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=0oPp5w93%2FdZvu%2Bv9k%2B4HBA%3D%3D&amp;sr=8-9/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/71t8IXTE4XL._AC_UY218_.jpg","592225","Kindle Store","Books","B0GPSLZ5X7","One Night Of Rebellion: A Billionaire Arranged Marriage Romance","not-given","not-given","not-given","not-given","not-given","140362935145132283280574.6","19","http://www.amazon.com/product-reviews/B0GPSLZ5X7/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","25.22"
"11","billionaire romance arranged marriage","http://www.amazon.com/dp/B0CVNMVSFL/?tag=weightlo0f57d-20","http://www.amazon.com/Pretty-Rings-Broken-Things-Billionaires/dp/B0CVNMVSFL/ref=sr_1_10?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=6l4LV4wiIM4ZjN%2Ffpg3jyQ%3D%3D&amp;sr=8-10/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81hG4VI0N+L._AC_UY218_.jpg","2480","Audible Books and Originals","Books","B0CVNMVSFL","Pretty Rings and Broken Things: A Black Tie Billionaires Standalone","not-given","not-given","not-given","not-given","not-given","1403629351451322832804.3","245","http://www.amazon.com/product-reviews/B0CVNMVSFL/?tag=weightlo0f57d-20","not-given","FBM","amazon.com","0","","not-extracted","not-given","not-found","31.83"
"12","billionaire romance arranged marriage","http://www.amazon.com/dp/B0FF39QQCV/?tag=weightlo0f57d-20","http://www.amazon.com/Bound-Vows-Betrayal-Billionaire-Arranged-ebook/dp/B0FF39QQCV/ref=sr_1_11?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=0oPp5w93%2FdZvu%2Bv9k%2B4HBA%3D%3D&amp;sr=8-11/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81-8p3nIQsL._AC_UY218_.jpg","27797","Kindle Store","Books","B0FF39QQCV","Bound by Vows and Betrayal: A Billionaire Arranged Marriage Romance (Billionaire Lies & Vows)","not-given","not-given","not-given","not-given","not-given","140362935145132283280394.1","532","http://www.amazon.com/product-reviews/B0FF39QQCV/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","31.49"
"13","billionaire romance arranged marriage","http://www.amazon.com/dp/B0G6TCKJ58/?tag=weightlo0f57d-20","http://www.amazon.comjavascript:void(0)/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81k1+5J2siL._AC_UY218_.jpg","172088","Kindle Store","Books","B0G6TCKJ58","Sponsored Ad - Billionaire's One Night Stand: An Enemies to Lovers Grumpy Sunshine Romance","not-given","not-given","not-given","not-given","not-given","1403629351451322832806584.9","24","http://www.amazon.com/product-reviews/B0G6TCKJ58/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","27.85"
"14","billionaire romance arranged marriage","http://www.amazon.com/dp/B0GTMTGRMP/?tag=weightlo0f57d-20","http://www.amazon.com/Beautiful-Lies-Arranged-Marriage-Billionaires/dp/B0GTMTGRMP/ref=sr_1_13?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=6l4LV4wiIM4ZjN%2Ffpg3jyQ%3D%3D&amp;sr=8-13/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/91aXhWUNQdL._AC_UY218_.jpg","30632","Audible Books and Originals","Books","B0GTMTGRMP","Beautiful Lies: An Arranged Marriage Romance (Vale Billionaires, Book 1)","not-given","not-given","not-given","not-given","not-given","1403629351451322832804.6","804","http://www.amazon.com/product-reviews/B0GTMTGRMP/?tag=weightlo0f57d-20","not-given","FBM","amazon.com","0","","not-extracted","not-given","not-found","31.64"
"15","billionaire romance arranged marriage","http://www.amazon.com/dp/B0GX32F85W/?tag=weightlo0f57d-20","http://www.amazon.com/dp/B0GX32F85W/ref=sr_1_14?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=0oPp5w93%2FdZvu%2Bv9k%2B4HBA%3D%3D&amp;sr=8-14/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81NI+yJXuxL._AC_UY218_.jpg","no-rank","no-main","Books","B0GX32F85W","His Broken Wife: A Billionaire Arrange Marriage Indian Romance (The Billionaire's Arranged Brides Book 3)","not-given","not-given","not-given","not-given","not-given","not-given","0","http://www.amazon.com/product-reviews/B0GX32F85W/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","10.00"
"16","billionaire romance arranged marriage","http://www.amazon.com/dp/B0F1DDL5GX/?tag=weightlo0f57d-20","http://www.amazon.com/Horrible-Arranged-Marriage-Bancroft-Billionaire-ebook/dp/B0F1DDL5GX/ref=sr_1_15?dib=eyJ2IjoiMSJ9.VTiX320eycm5Mu1s1vqoGSUqeTJcMQ8MzNvXQ0zsYCgFPQ71fNLsJg1C3POzCNNAJCcXRvU95CaArI2NbuhqpGrL-ihObLpvX_kEJfS7YOmOzgpjWKILCNlTt75qV1TkuIdKIzcoBwF9nZlIKhWDaVOvihNFfYnh8bt2qJ6pjndqfzzZYK4Zvg2KI6ErOpmCFIa7nC6D39oEpRewxS3RsI8zj0nclUvVzQ3jNhi0NcU.LLFUv1vJz3z4bRIcx4A7vaU9rhgPWPqbMTUHUV1mhG8&amp;dib_tag=se&amp;keywords=billionaire+romance+arranged+marriage&amp;qid=1777313785&amp;sbo=0oPp5w93%2FdZvu%2Bv9k%2B4HBA%3D%3D&amp;sr=8-15/?tag=weightlo0f57d-20","http://ecx.images-amazon.com/images/I/81lgWSe-FQL._AC_UY218_.jpg","9522","Kindle Store","Books","B0F1DDL5GX","My Horrible Arranged Marriage (A Bancroft Billionaire Brothers Novel Book 20)","not-given","not-given","not-given","not-given","not-given","140362935145132283280154.5","11","http://www.amazon.com/product-reviews/B0F1DDL5GX/?tag=weightlo0f57d-20","not-given","AMZ","amazon.com","0","","not-extracted","not-given","not-found","32.62"
